# timestamp wx wy wz ax ay az
1652460791015731968 0.0008383521642435 0.0053052057401685 0.0853453938549516 0.0154415574757927 -0.0029870085316995 0.0071029933902092
1652460791030631424 0.0007625648440746 0.0053413025617277 0.0852313943092100 0.0163004724522830 -0.0026646118821687 0.0074008926103679
1652460791046610176 0.0006667640742011 0.0053553944924680 0.0851121605673682 0.0171243819766929 -0.0023318420939770 0.0076734884017378
1652460791062878464 0.0005491834295920 0.0053600302990878 0.0849842643280497 0.0179042314179421 -0.0019969176943406 0.0079159676264456
1652460791079170816 0.0003205772141644 0.0053356091064673 0.0847052715916744 0.0193085376164495 -0.0013514622517206 0.0083081181843023
1652460791091104256 0.0002205484111382 0.0052959817071799 0.0845460042004929 0.0199110671138607 -0.0010513138355362 0.0084651532282535
1652460791107374592 0.0001199802386885 0.0052553819807270 0.0843231395451378 0.0205442968150205 -0.0005355386874977 0.0086171372372469
1652460791126935808 -0.0000040092424675 0.0052116761109264 0.0839627436659884 0.0212975419103736 -0.0000611145878775 0.0088548323636283
1652460791149996544 -0.0000614148802878 0.0051584045530935 0.0836131286714689 0.0217203024188062 0.0003294939954926 0.0090570179136705
1652460791176110080 -0.0002025496117233 0.0050565753429032 0.0832948955250804 0.0219532085131309 0.0006854498360157 0.0091976895498604
1652460791188686848 -0.0002835257448307 0.0050219570739360 0.0831176070272829 0.0220748241167492 0.0008642373859854 0.0092392374136112
1652460791199486464 -0.0003680891829599 0.0049547084723680 0.0827622869479671 0.0224295294650069 0.0012460501101948 0.0092620137155768
1652460791210603008 -0.0004116900549782 0.0049109983361225 0.0826051294926969 0.0226680593998143 0.0014567141977337 0.0092418212030218
1652460791220291328 -0.0004651316228573 0.0048742265928050 0.0824502245929348 0.0229331736690377 0.0016755007472790 0.0092040227731524
1652460791237639168 -0.0005124414280946 0.0048332716439695 0.0822923575002243 0.0232151939733330 0.0018895490038570 0.0091531598227659
1652460791248864512 -0.0005305767204091 0.0047648647329439 0.0821534642464780 0.0235143608091893 0.0020858712507903 0.0090919929095321
1652460791260753920 -0.0005326924590200 0.0046595183386428 0.0820193003915139 0.0238301748732783 0.0022584051981014 0.0090211672342540
1652460791287302656 -0.0005211475964626 0.0042936481125634 0.0816784714776219 0.0246747521338494 0.0026328719675080 0.0087336763321073
1652460791303111936 -0.0005041083064345 0.0041949384945294 0.0816341377897262 0.0248709999471039 0.0026628743381385 0.0086275133477030
1652460791319986688 -0.0004181084584506 0.0040413900855900 0.0816291452039084 0.0250422151289209 0.0025060492263023 0.0084182290449864
1652460791332716800 -0.0003856952130346 0.0039725840366515 0.0816042973765515 0.0250023055561600 0.0023287813936376 0.0083216310479304
1652460791350518784 -0.0003857467941723 0.0039056782193257 0.0815590662340567 0.0248776743926524 0.0020997809801459 0.0082243128870786
1652460791365825280 -0.0004117085682935 0.0038635344911736 0.0815477848966870 0.0246760941861599 0.0018312677590238 0.0081190861877836
1652460791378337536 -0.0004372088822838 0.0038533091215889 0.0816095883128545 0.0244096216516506 0.0015383627230055 0.0080045312991392
1652460791386696704 -0.0004410595583077 0.0038643262586097 0.0817327814372535 0.0240985902329820 0.0012395629173646 0.0078842352025733
1652460791393342976 -0.0004232196354739 0.0038762419301697 0.0818676930746672 0.0237671877392968 0.0009507301427058 0.0077613149439643
1652460791404841472 -0.0004052193159427 0.0038845000739165 0.0819838990425652 0.0234284067165409 0.0006786655392481 0.0076357679540760
1652460791425297408 -0.0004170988708283 0.0038903925732246 0.0821839772182369 0.0226863711818380 0.0001737257592536 0.0073698298644797
1652460791439080960 -0.0004132839531695 0.0039444812869067 0.0824559086681750 0.0217264767253402 -0.0002765525514091 0.0070389032487309
1652460791448133888 -0.0004062530881242 0.0039845457643328 0.0826375565713898 0.0211833685231583 -0.0004846232892042 0.0068513840735332
1652460791459554304 -0.0004223702289370 0.0040055667205812 0.0828368435692889 0.0205947024206703 -0.0006771989938379 0.0066445870293490
1652460791476964608 -0.0004578652804830 0.0039975239212079 0.0830410084631782 0.0199649500170380 -0.0008584662757281 0.0064196213057281
1652460791488219648 -0.0004705693037585 0.0039813440165784 0.0832642549093280 0.0192935213232311 -0.0010317927937609 0.0061788847869164
1652460791495357696 -0.0004693199386957 0.0039647439874420 0.0834947665657634 0.0185714818698636 -0.0012021344578287 0.0059279562978256
1652460791512541184 -0.0004653813254173 0.0039503979704620 0.0837431535282912 0.0177940690158108 -0.0013766194994038 0.0056735796784231
1652460791525500416 -0.0004617559782884 0.0039424552719801 0.0840165388224588 0.0169809487679672 -0.0015569048258948 0.0054230869263944
1652460791538322176 -0.0004468097038067 0.0039325208889718 0.0842779147604520 0.0161462153690745 -0.0017194727770593 0.0051734192614274
1652460791562659840 -0.0003500664720123 0.0037688831746365 0.0851146232242455 0.0139119301577732 -0.0021807670101883 0.0046123666864039
1652460791573396992 -0.0003274799486171 0.0036852060333433 0.0854017232389570 0.0132351871323125 -0.0023172935884226 0.0044927712868579
1652460791592239616 -0.0003726546452570 0.0035468606523806 0.0858907104658547 0.0119835867686479 -0.0025810757470724 0.0043686466476370
1652460791607417344 -0.0003920693220317 0.0034040008748823 0.0863510795129311 0.0108709150240325 -0.0028423219321088 0.0043444773485608
1652460791615096064 -0.0004312065860327 0.0032978489389860 0.0865541889962611 0.0103890078699023 -0.0029703923964120 0.0043538696498354
1652460791624843520 -0.0004707044748558 0.0031973698693170 0.0867429147212299 0.0099667721858841 -0.0030940094427626 0.0043764702067414
1652460791632508672 -0.0004859624995000 0.0031129370575765 0.0869400853493683 0.0096070380672203 -0.0032110249522478 0.0044114930063917
1652460791647745536 -0.0005347205210203 0.0029670415560925 0.0873708946393862 0.0090821309255913 -0.0034162460754430 0.0045130918221044
1652460791655265536 -0.0005901020067438 0.0028932471305732 0.0875633906629803 0.0089229836260869 -0.0034954809194386 0.0045775911553882
1652460791663484416 -0.0006314630800425 0.0028148868533596 0.0877416010296514 0.0088360903582677 -0.0035515447297020 0.0046521518528054
1652460791675691520 -0.0006432235791366 0.0027341475530486 0.0879310351599218 0.0088182077448813 -0.0035799113285564 0.0047403209822381
1652460791679488768 -0.0006347258296200 0.0026581545716942 0.0881231345108143 0.0081946005948552 -0.0038069586902962 0.0047303115140335
1652460791694735872 -0.0006257945279805 0.0025090101388334 0.0885494440371911 0.0084241252698866 -0.0037033993493713 0.0050108086372322
1652460791707517952 -0.0005993194882527 0.0024473279361540 0.0887349880476705 0.0086055406000242 -0.0036100765026824 0.0051883286772641
1652460791727105792 -0.0005420564152519 0.0023669535390029 0.0892580913511931 0.0093728594244756 -0.0032987198290426 0.0058003106815292
1652460791745541376 -0.0004906808284612 0.0023181589172073 0.0896078794842277 0.0099825364168195 -0.0031950734653281 0.0061591482841186
1652460791760570880 -0.0004784589433866 0.0023323556566031 0.0897461079803127 0.0102971888745358 -0.0031834830415862 0.0063063044023158
1652460791776926208 -0.0004737255584626 0.0023654594582078 0.0898802978557878 0.0106088790727815 -0.0031950052812310 0.0064318705157063
1652460791784490752 -0.0004911519523033 0.0023929357797469 0.0899772895480406 0.0109008254220789 -0.0032341952092732 0.0065376670942928
1652460791793082112 -0.0005135371158966 0.0023961129477938 0.0900237898064082 0.0111575734446128 -0.0033045784836301 0.0066253091540190
1652460791799518720 -0.0005027746711118 0.0023651539381086 0.0900542340216648 0.0113799809148584 -0.0033989082326467 0.0066957660959865
1652460791813647872 -0.0004747029590960 0.0023087264563651 0.0900720203705078 0.0115799965706604 -0.0035046212674972 0.0067502801259181
1652460791827913984 -0.0004559009312091 0.0022710119387236 0.0900725854090898 0.0117653529124357 -0.0036163075969145 0.0067914317311823
1652460791849049856 -0.0004591502086132 0.0022728311534127 0.0900668152868692 0.0119378094418544 -0.0037376730245490 0.0068259458273141
1652460791863833600 -0.0004647638923891 0.0023013544598596 0.0900430034919476 0.0121049424330032 -0.0038721433748406 0.0068654120193070
1652460791877061376 -0.0004674629917990 0.0023517981128444 0.0899667252702147 0.0122833510732633 -0.0040164217219077 0.0069208057288421
1652460791895208704 -0.0003927346893779 0.0025439966236335 0.0896496635134287 0.0120324077598046 -0.0044862500212941 0.0070175639510084
1652460791911683328 -0.0003207222127866 0.0027856817566637 0.0893257689438341 0.0125838858118126 -0.0047416567407485 0.0072363010808159
1652460791923083264 -0.0002943666893686 0.0028993162408252 0.0891793662443441 0.0128956549129464 -0.0048524875540548 0.0073517904049300
1652460791936425984 -0.0002272087046981 0.0031372329664539 0.0889501088566267 0.0136100414747256 -0.0049999305255371 0.0075682435327883
1652460791943710208 -0.0001985694737666 0.0032500399044798 0.0888472370941149 0.0140044152503409 -0.0050214187017000 0.0076605757074044
1652460791957865472 -0.0001677936359299 0.0033479760075983 0.0887232128836511 0.0144088016363843 -0.0050081722658950 0.0077374326560511
1652460791974714624 -0.0001676025533136 0.0035607103654042 0.0883154226527385 0.0152047509593862 -0.0049082992070067 0.0078479765585858
1652460791984430848 -0.0001852212356543 0.0036756123320303 0.0880886216264654 0.0155902835089545 -0.0048342161016194 0.0078886186045532
1652460791992115200 -0.0001725659550389 0.0037952960117566 0.0879237724679813 0.0159749161471573 -0.0047429685936824 0.0079197396098352
1652460792004317696 -0.0001434171330492 0.0039334435202716 0.0878082838516388 0.0163604574746184 -0.0046326947999209 0.0079367112340460
1652460792022550016 -0.0001130440998680 0.0042719249086036 0.0875780798781870 0.0171034519536133 -0.0043803773994836 0.0079141981324658
1652460792032693248 -0.0001002974575089 0.0044245894900593 0.0874454420612993 0.0174380192591392 -0.0042611258986526 0.0078769262186599
1652460792048217088 -0.0000898235996469 0.0045654668825832 0.0873169830139370 0.0177461775107163 -0.0041543205406381 0.0078281831538647
1652460792055164160 -0.0000796164160223 0.0047021158550399 0.0872010465724722 0.0180447603608688 -0.0040545408147089 0.0077730769517757
1652460792062951936 -0.0000438168499663 0.0048381479520701 0.0871013064930699 0.0183582850604108 -0.0039493843754684 0.0077156170420142
1652460792071266048 0.0000102216947176 0.0049560216837671 0.0869858233617863 0.0187037106355607 -0.0038264893218147 0.0076586740717752
1652460792090641152 0.0000717321636785 0.0050477497857130 0.0868737925322360 0.0190879758266800 -0.0036774708625361 0.0076040407516145
1652460792101947648 0.0000959078190583 0.0051418200847110 0.0867568864479138 0.0195164121158552 -0.0034977828253181 0.0075534687929295
1652460792112977152 0.0000934794813822 0.0052516092309400 0.0866643045814926 0.0199939213511639 -0.0032873295889116 0.0075088225600663
1652460792119454976 0.0000594223114356 0.0053618146023733 0.0865863885715325 0.0205119220487353 -0.0030551460631846 0.0074700087375549
1652460792134996480 -0.0000388989912552 0.0055313173008416 0.0865144496989482 0.0215687408469727 -0.0025918174344181 0.0073852527144213
1652460792146115840 -0.0000750411048452 0.0056064974057268 0.0864724816759141 0.0223266452753544 -0.0026239767582756 0.0072128168005403
1652460792167511552 -0.0003012309948124 0.0057582486274279 0.0863418326715408 0.0235059364364152 -0.0020863075161555 0.0069689609772003
1652460792176057600 -0.0003690981576239 0.0057616917107296 0.0863204035992346 0.0237659257931149 -0.0019478760189462 0.0068878827594830
1652460792192157184 -0.0004552670167972 0.0057472493436770 0.0863516959288253 0.0240524582602165 -0.0017641237076020 0.0067367227471082
1652460792204265472 -0.0005006638975735 0.0057614763872448 0.0863880050162234 0.0240770815931632 -0.0017094425291984 0.0066620822380250
1652460792217660416 -0.0005593430967868 0.0057884813675736 0.0864144527191381 0.0240276536621648 -0.0016654423540755 0.0065850285320005
1652460792222660352 -0.0006010513126367 0.0058188471011845 0.0864758265376500 0.0239217104438952 -0.0016220622817357 0.0065041754542149
1652460792239443200 -0.0006465059337573 0.0058377128981978 0.0867331930145467 0.0236232365862644 -0.0015251471541583 0.0063379876172799
1652460792250569216 -0.0006666028453807 0.0058156622743024 0.0868782830912163 0.0234419149164116 -0.0014796213714495 0.0062595738037414
1652460792254975488 -0.0006808435189427 0.0057775996180960 0.0870206060533740 0.0232349491843423 -0.0014444761895302 0.0061883309855326
1652460792263312384 -0.0007123422252163 0.0057280769591790 0.0871462760270541 0.0229985761392465 -0.0014239919113060 0.0061279779975923
1652460792318764544 -0.0010110652889877 0.0053170275632672 0.0876626628527120 0.0213361449398877 -0.0013628916699363 0.0060798000545897
1652460792335578112 -0.0011352699094668 0.0050422906133723 0.0879906848420123 0.0200105650149654 -0.0011379688396029 0.0062009845454839
1652460792350861824 -0.0012579270709771 0.0047518265437776 0.0882478986136988 0.0184550360067975 -0.0006464542419116 0.0063901682862663
1652460792366956800 -0.0013556647498071 0.0045690252057348 0.0883712990055185 0.0176149514374618 -0.0003250413171566 0.0064987096813762
1652460792378260992 -0.0014668190041192 0.0043598332579486 0.0884992964593427 0.0167461853597823 0.0000187216449459 0.0066068302940546
1652460792391010304 -0.0016760295531047 0.0039062488168915 0.0887075894471442 0.0148871040827512 0.0007045149826327 0.0067914180420409
1652460792411922944 -0.0017691932257196 0.0035488683780899 0.0889517150106419 0.0131480833890769 0.0014004101014896 0.0069264151875122
1652460792431135744 -0.0018751032457603 0.0031774790834389 0.0891742624397165 0.0115391624765031 0.0020617172201168 0.0069897499351771
1652460792442872832 -0.0019146288600837 0.0029595123151711 0.0893003809571351 0.0107780006451298 0.0023326491416999 0.0069837068413845
1652460792455905792 -0.0019680641768773 0.0025484993934892 0.0895786242572107 0.0093454641911735 0.0026796463758152 0.0068935887273373
1652460792469319936 -0.0020166958921585 0.0023558062164672 0.0896946102733723 0.0086746233753976 0.0027364633722839 0.0068118232570997
1652460792480651264 -0.0020770495520396 0.0021540843883450 0.0897906794738756 0.0080372628751823 0.0027131362738406 0.0067088385985776
1652460792488904448 -0.0021073492453070 0.0019367641902689 0.0899031280753328 0.0074501511191888 0.0026223808199083 0.0065898901652405
1652460792499868160 -0.0020957848588853 0.0017055658650912 0.0900453881437336 0.0069380009042422 0.0024834950458717 0.0064626350654130
1652460792510859008 -0.0021319062245872 0.0012960475918601 0.0902797725312876 0.0064690169922427 0.0013996504688717 0.0067015454427120
1652460792543039488 -0.0023829082498878 0.0006062766243333 0.0906259283023187 0.0060028544953373 0.0006627449968762 0.0062916401601454
1652460792551156736 -0.0023778628272640 0.0004399780576085 0.0906660237064502 0.0060669228653074 0.0005008804373858 0.0062088735326759
1652460792558671104 -0.0023806784099001 0.0002865576224437 0.0906853149272428 0.0061800326939720 0.0003509850981627 0.0061319545075081
1652460792574702336 -0.0024539439364521 0.0000055860881530 0.0907356061145814 0.0064853121017650 0.0001107076892355 0.0060159505854272
1652460792590849792 -0.0024778039308185 -0.0002682994564379 0.0908278389026298 0.0067982648106998 -0.0000523278545972 0.0059558655124119
1652460792599224576 -0.0024679552061985 -0.0004168938027263 0.0908764595914827 0.0069370837809215 -0.0001136054863815 0.0059297134032436
1652460792622609664 -0.0024584453576952 -0.0008086939636162 0.0909411453966177 0.0072417836304146 -0.0001788115985042 0.0057996036362453
1652460792640655104 -0.0024566123682094 -0.0010986919859830 0.0909358254443754 0.0073886440966001 -0.0000649587056413 0.0056689712469206
1652460792661241344 -0.0024906930915068 -0.0013248523909463 0.0908580329089114 0.0075479029704873 0.0002018218631267 0.0054383686981850
1652460792673066752 -0.0025220761517277 -0.0013790202540324 0.0907425117764993 0.0076261715496227 0.0003953353277973 0.0052588780087729
1652460792678707968 -0.0025157655616085 -0.0013948556815876 0.0906165483057888 0.0077140139266028 0.0006340881996778 0.0050375255518569
1652460792687043072 -0.0024493111321127 -0.0013914435220398 0.0905311323236012 0.0076769904770871 0.0007394128127660 0.0043265483391741
1652460792726921216 -0.0024364589743613 -0.0012420918347877 0.0902097315025939 0.0083913413878198 0.0024325457937617 0.0029981049292511
1652460792745692672 -0.0024493542476859 -0.0011864374605244 0.0901235619650846 0.0085291537286372 0.0029248564761367 0.0026224801089644
1652460792757109504 -0.0024339833605450 -0.0011417209138232 0.0900507958195968 0.0085626702873447 0.0034389081077635 0.0022288292138862
1652460792798156032 -0.0025230489657185 -0.0010993319150769 0.0895690533458049 0.0088164079602925 0.0054885563052333 0.0005099030371597
1652460792817525248 -0.0025943025673581 -0.0010834741817741 0.0894445986045047 0.0088548567998392 0.0059687113873229 0.0000991859829940
1652460792833097216 -0.0026922809917056 -0.0010712658120161 0.0893043260209141 0.0088741944130157 0.0064185172092754 -0.0002612400673438
1652460792845803776 -0.0027714950071881 -0.0010827051659544 0.0891706962558975 0.0081580423168531 0.0070895413231123 -0.0007616119481658
1652460792882305024 -0.0030134160416403 -0.0012817942791266 0.0889609309641158 0.0081259959938225 0.0085524365710576 -0.0013650396632911
1652460792895558144 -0.0030987080203872 -0.0014552139845187 0.0889329603341907 0.0080059739431824 0.0091631230468604 -0.0014093362456433
1652460792903207424 -0.0031666277007811 -0.0015248751749662 0.0888908688799213 0.0079374433501058 0.0094455858193175 -0.0013787844354686
1652460792913985792 -0.0032309178157269 -0.0015852180519326 0.0888397728280954 0.0078720255498977 0.0097024846134461 -0.0013161896277978
1652460792922531584 -0.0032561258334841 -0.0016496750072719 0.0888018198606312 0.0078112374616086 0.0099282655455049 -0.0012207002797139
1652460792928212736 -0.0032410837172905 -0.0017245793156680 0.0887820331824510 0.0077540208983234 0.0101250331623690 -0.0010897527081679
1652460792935020544 -0.0032125536655461 -0.0018049658070612 0.0887604622037324 0.0076971535962192 0.0102986723147312 -0.0009234785322108
1652460792958166528 -0.0031629299871422 -0.0019618094525914 0.0886928485649884 0.0073539175768572 0.0105897700803784 -0.0005625203135321
1652460792986362880 -0.0031245520631223 -0.0020467789562698 0.0887097191386166 0.0072944528375954 0.0107032672941906 -0.0003262379934812
1652460792999801856 -0.0030578435582029 -0.0021559515421788 0.0887681046653771 0.0072360296640498 0.0107920243789545 -0.0000782139525287
1652460793015438848 -0.0029661519426366 -0.0024393023088309 0.0887200877792571 0.0070624437653912 0.0108620926581919 0.0004298855376765
1652460793031807488 -0.0028027026372329 -0.0026066127862077 0.0885128777753065 0.0068416876563940 0.0107430166839537 0.0009253375250815
1652460793041305600 -0.0027267601324304 -0.0026449571736899 0.0883788153024864 0.0067791668957299 0.0106110877475610 0.0011536084721666
1652460793050097408 -0.0026705111291499 -0.0026761424159653 0.0882342270387139 0.0067799972829189 0.0104381779352888 0.0013612336486819
1652460793065034496 -0.0025469781392608 -0.0027243745022398 0.0879283740722988 0.0070327696207272 0.0100133971340295 0.0017240571706539
1652460793071087872 -0.0024537822108123 -0.0027381631536418 0.0877539279952166 0.0071277147779431 0.0097910993332663 0.0018434069512428
1652460793103018496 -0.0022137087193353 -0.0026632497771468 0.0869833185089867 0.0091357321683959 0.0088452146983735 0.0023753324112477
1652460793120078848 -0.0020751506172445 -0.0025629976492769 0.0866610837748492 0.0104165202460673 0.0082853571959799 0.0026359072738390
1652460793128175104 -0.0019895584525094 -0.0024823631800130 0.0865161076524027 0.0110598758208450 0.0080016958669094 0.0027742427496057
1652460793134896640 -0.0019041798598025 -0.0023765902265803 0.0863668671119607 0.0116733046679713 0.0077186098913460 0.0029090025834288
1652460793159602688 -0.0015727592442405 -0.0019260082049624 0.0859117648857471 0.0130434771244473 0.0069215172664018 0.0032355122067066
1652460793223466752 -0.0008241043302283 -0.0002986032846221 0.0848423992012065 0.0145148382866163 0.0054561098908965 0.0035834545768822
1652460793245581824 -0.0006811408490891 0.0002356263165177 0.0845352969402666 0.0145906700816212 0.0052303155201294 0.0034515029638290
1652460793258286592 -0.0005839086197719 0.0005214110849747 0.0844001209207267 0.0146126098268915 0.0051557956948105 0.0033791748791576
1652460793269055488 -0.0004483997450860 0.0008047319354650 0.0842978459007182 0.0146300739421117 0.0051095574069828 0.0033192645791453
1652460793280310272 -0.0003043129457065 0.0010735995910010 0.0841951990964353 0.0146432161220540 0.0050815405923407 0.0032777542057743
1652460793294745600 -0.0001549208561490 0.0013335744968372 0.0840966149798190 0.0146538081833418 0.0050626803136373 0.0032542091932879
1652460793308619264 0.0000064775650426 0.0015842712452541 0.0840037494981459 0.0146691189454336 0.0050514722734621 0.0032456114280525
1652460793327920384 0.0002403350378900 0.0020261972201345 0.0837422258848883 0.0147625276994666 0.0050599574950299 0.0032776450911507
1652460793341671680 0.0003242572339765 0.0022121257969455 0.0836056069868261 0.0148674367968528 0.0050815050692938 0.0033286223014473
1652460793366628864 0.0004437182020513 0.0023798376929428 0.0835192196620300 0.0150175720195125 0.0051190694089419 0.0034060873226245
1652460793379273216 0.0006064483330848 0.0025468109827105 0.0834714365056408 0.0151982558121051 0.0051771640305789 0.0035058121787040
1652460793385502464 0.0007714395659943 0.0027284418488862 0.0834309053320555 0.0153844131038349 0.0052528184532580 0.0036213087000036
1652460793398434304 0.0008850185643519 0.0029134948253237 0.0833660669117046 0.0155514096914209 0.0053312552534779 0.0037453975532635
1652460793414663936 0.0009220658294788 0.0030836117256033 0.0832552842625530 0.0156808176434872 0.0053914554299872 0.0038696737958677
1652460793425370880 0.0009236930477299 0.0032353235598581 0.0831254652933921 0.0157618058639496 0.0054172205356297 0.0039866879113804
1652460793439684864 0.0009572114909357 0.0033650927486025 0.0830430762690703 0.0157917088977314 0.0054042465288212 0.0040934641934530
1652460793452835840 0.0010410668504879 0.0034658001002524 0.0830380784440060 0.0157737512335042 0.0053564728818418 0.0041900371329782
1652460793488263936 0.0012034638879623 0.0035506756762690 0.0831909340031766 0.0156010422071238 0.0051601109451533 0.0043401847987753
1652460793500242176 0.0012224688651359 0.0035383082305311 0.0832618707158500 0.0153900418371421 0.0055235462221591 0.0044536743004253
1652460793525118976 0.0012284710030506 0.0035029236439054 0.0833423402959757 0.0151633632120148 0.0053330675006611 0.0044693688219454
1652460793540840448 0.0012460057796946 0.0034665474838827 0.0834337289862136 0.0148742955843859 0.0051150887809977 0.0044643096865167
1652460793560638464 0.0012761621006737 0.0034446931980346 0.0835690561652739 0.0145199500780793 0.0048760003470269 0.0044431003176382
1652460793573245184 0.0012816666955885 0.0034336453438522 0.0837266082675352 0.0140919595446403 0.0046188922118076 0.0044065591524237
1652460793585529344 0.0012544969542756 0.0034306718542438 0.0838846746126246 0.0135867597903862 0.0043459656539504 0.0043543055122518
1652460793600482048 0.0012109799732968 0.0034376880705784 0.0840453672312765 0.0130167864407482 0.0040572911112941 0.0042883041521205
1652460793614659840 0.0011363002262533 0.0034577270472160 0.0841923642981225 0.0124076253821700 0.0037484401024252 0.0042121743763540
1652460793627568384 0.0010682284738599 0.0034755461282911 0.0843692030793233 0.0117851225259803 0.0034143303143716 0.0041291842429687
1652460793646243072 0.0010064498459401 0.0034822705910396 0.0845773341486601 0.0111615453334858 0.0030539762379139 0.0040418167271603
1652460793658468864 0.0009129884671717 0.0034700688857408 0.0848005982853381 0.0105338473677268 0.0026690244585915 0.0039524111966769
1652460793664899840 0.0007762547952877 0.0034322836461621 0.0850624465841862 0.0098956121347522 0.0022598867361423 0.0038635363454713
1652460793679426816 0.0004666732387488 0.0032488171870853 0.0857613698594137 0.0086059804193995 0.0013735379984505 0.0036891036841496
